datetime,Change_NQ,Change_ES,Change_YM,SMT_NQ_ES,SMT_NQ_YM,RS,FVG_Bullish,FVG_Bearish,Sweep_High,Sweep_Low,Bullish_Setup,Bearish_Setup,Target
2024-02-21 20:55:00,0.001152615732028625,0.0006641977296514793,0.0008296173390023675,0,0,0,0,0,0,0,0,0,0
2024-02-21 21:00:00,9.398054602702049e-05,-0.00032181503680764513,-0.0005180541884680843,1,1,0,0,0,1,0,0,0,1
2024-02-21 21:05:00,-0.0002114363576564202,-0.0004426381232142981,-0.0004146581661743249,0,0,0,0,0,0,0,0,0,1
2024-02-21 21:10:00,-0.0003054798383306595,0.00010063399416313681,-0.00018148820326676997,1,0,1,0,0,0,0,0,0,1
2024-02-21 21:15:00,-7.051688879493584e-05,0.00016099818877045872,0.0,1,1,1,0,0,0,0,0,0,1
2024-02-21 21:20:00,0.00023504524620994886,-0.0002011708141382162,-0.0004925086837057332,1,1,0,0,0,0,0,0,0,1
2024-02-21 21:25:00,0.005613491168733527,0.0035399654048835247,0.0013739112401493924,0,0,0,0,0,0,0,0,0,1
2024-02-21 21:30:00,0.00046712600724055933,-6.012506012500544e-05,-0.0010608844153492509,1,1,0,0,0,0,0,0,0,1
2024-02-21 21:35:00,0.0003968902481731747,0.00014231308879540265,-0.00031083251308088,0,1,0,0,0,0,0,0,0,1
2024-02-21 21:40:00,-2.567154426013233e-05,9.81963927855274e-05,0.0,1,1,1,0,0,0,0,0,0,1
2024-02-21 21:45:00,0.001120212840439726,0.00024045204985373412,0.0,0,1,0,0,0,0,0,0,0,1
2024-02-21 21:50:00,0.00039630734800451305,4.007212983366421e-05,-0.0003628352986913132,0,1,0,0,0,0,0,0,0,1
2024-02-21 21:55:00,0.0017477628635346756,0.0007813908757588234,-5.1861840058038096e-05,0,1,0,0,0,0,0,0,0,0
2024-02-21 22:00:00,0.000488519785051247,0.00020020020020024572,7.776452900624595e-05,0,0,0,0,0,1,0,0,0,0
2024-02-21 22:15:00,-0.0008149959250202955,-0.00012018508503095221,0.0,0,1,2,0,0,0,0,0,0,1
2024-02-21 22:50:00,-0.00011634400595683956,-0.00014012050363311084,0.0,0,1,2,0,0,0,0,0,0,0
2024-02-21 23:00:00,-0.0004655060050274384,0.00010012214902182937,-0.00012958067692948574,1,0,1,0,0,0,0,0,0,1
2024-02-21 23:05:00,-0.0005123428039123672,-0.000140168201842197,0.00018145527127561288,0,1,2,0,0,0,0,0,0,1
2024-02-21 23:15:00,0.000535643587414747,0.0006407560921887691,0.0,0,1,1,0,0,0,0,0,0,1
2024-02-21 23:20:00,9.310336801438555e-05,-0.0001800900450224612,0.0,1,1,0,0,0,0,0,0,0,1
2024-02-21 23:35:00,-0.0004424263592967697,-0.00032042937536292266,0.0,0,1,2,0,0,0,0,0,0,1
2024-02-21 23:50:00,2.0486555697841722e-05,-9.808042594923471e-05,0.0,1,1,0,0,0,0,0,0,0,1
2024-02-22 00:30:00,-0.00023225566703832855,9.994403134247095e-05,2.588259654206156e-05,1,1,1,1,0,1,0,0,0,1
2024-02-22 00:45:00,0.0006729943607713063,0.0005193456245130954,0.0,0,1,0,1,0,0,0,0,0,1
2024-02-22 00:55:00,-0.0002318088040983006,-0.000219556495878353,0.0,0,1,2,1,0,0,0,0,0,1
2024-02-22 11:15:00,0.0011740061232476022,0.001251141915240091,0.0,0,1,1,0,0,1,0,0,0,0
2024-02-22 12:00:00,-0.00036795143041111255,-0.0004564578867984802,0.0,0,1,2,1,0,0,0,0,0,0
2024-02-22 12:05:00,-0.00043708304577869274,-1.9850722566283358e-05,0.00010317255610013016,0,1,2,0,0,0,0,0,0,0
2024-02-22 12:10:00,-0.0002991807051458977,-3.9703809580605987e-05,0.0,0,1,2,0,0,0,0,0,0,1
2024-02-22 12:25:00,-9.205983889532902e-05,-3.9700657045838e-05,0.0,0,1,2,0,0,0,0,0,0,0
2024-02-22 12:30:00,0.0004604051565378579,0.000178674237160334,2.57838283829614e-05,0,0,0,0,0,0,0,0,0,0
2024-02-22 12:35:00,4.602568233069869e-05,-7.939816193259188e-05,-5.156898641152518e-05,1,1,0,0,0,0,0,0,0,0
2024-02-22 12:40:00,-0.00013807704699222688,-0.0003176052563669297,0.0,0,1,2,0,0,0,0,0,0,1
2024-02-22 12:50:00,0.00011509863953397602,9.926543577528563e-05,0.0,0,1,0,0,0,0,0,0,0,1
2024-02-22 12:55:00,-0.00041427880963890265,-0.0002580747622734311,0.0,0,1,2,0,0,0,0,0,0,1
2024-02-22 13:00:00,-0.00013815335021874803,-0.00035742652899127644,0.00020644628525711358,0,1,2,0,0,1,1,0,0,1
2024-02-22 13:05:00,0.0003677687216041133,0.0008943654973666809,-0.0009851622035130748,0,1,1,0,0,0,0,0,0,1
2024-02-22 13:10:00,0.0005065039714515263,0.0002779818517562225,5.1570316125990954e-05,0,0,0,0,0,0,0,0,0,0
2024-02-22 13:15:00,-0.00011504832029454985,0.00039698292973399887,0.000489905370909929,1,1,2,0,0,0,0,0,0,0
2024-02-22 13:20:00,-6.904011230518656e-05,-1.98452073823991e-05,7.73096250482482e-05,0,1,2,0,0,0,0,0,0,1
2024-02-22 13:25:00,-0.00027619222979194565,-0.0001786068664417047,5.153576582157971e-05,0,1,2,0,0,0,0,0,0,1
2024-02-22 13:30:00,0.00041447913788340894,0.0004565756823821701,0.0005413487316972044,0,0,2,0,0,0,0,0,0,1
2024-02-22 13:35:00,-4.833797915012203e-05,0.00013888888888887536,0.00018035194393629242,1,1,2,0,0,0,0,0,0,0
2024-02-22 13:40:00,-0.0002048378558770021,9.9196508282931e-05,-2.5759917568240354e-05,1,0,1,0,0,0,0,0,0,0
2024-02-22 13:45:00,0.00018413662937909344,0.00015869867089859965,-0.00010301844030072015,0,1,0,0,0,0,0,0,0,0
2024-02-22 13:50:00,4.602462317335591e-05,-1.9833399444646777e-05,0.00012875647001264743,1,0,2,0,0,0,0,0,0,0
2024-02-22 13:55:00,-4.6024623173486716e-05,9.917683229199916e-05,-0.00012876641771828836,1,0,1,0,0,0,0,0,0,0
2024-02-22 14:05:00,-0.0004365247838328379,-0.00027771716490445806,0.0002574201354029034,0,1,2,0,0,0,0,0,0,0
2024-02-22 14:10:00,-0.00016146117526696932,-0.00019841663525074454,0.0001802358514856408,0,1,2,0,0,0,0,0,0,1
2024-02-22 14:15:00,-0.0001842935796723815,-0.0003175170169276756,0.0,0,1,2,0,0,0,0,0,0,1
2024-02-22 14:20:00,-0.000276497695852545,-7.939973798079246e-05,0.0,0,1,2,0,0,0,0,0,0,1
2024-02-22 14:25:00,0.0014520813165537164,0.0004962779156327543,7.724592527737136e-05,0,0,0,0,0,0,0,0,0,1
2024-02-22 14:30:00,-0.0014729913231604555,-0.001865042360270625,0.0007467298382942723,0,1,2,0,0,0,0,0,0,1
2024-02-22 14:35:00,0.0012446411284745393,0.0008150040253248089,-0.0004116390954231522,0,1,0,0,0,0,0,0,0,1
2024-02-22 14:40:00,0.00036833260434177814,0.0003773734805751921,-0.0003474724595902165,0,1,1,0,0,0,0,0,0,1
2024-02-22 14:45:00,0.0024389121531452817,0.002501538644801348,0.002149928550278812,0,0,1,0,0,0,0,0,0,0
2024-02-22 14:50:00,-0.0025017213679136446,-0.0008612563371355564,0.0006937129056294511,0,1,2,0,0,0,0,0,0,1
2024-02-22 14:55:00,0.0011274216556992525,0.0009117396388718935,0.000436513031197884,0,0,0,0,0,0,0,0,0,1
2024-02-22 15:00:00,-0.0007124471410185748,-0.00035642152786029627,-7.699414844464818e-05,0,0,2,0,0,0,0,0,0,1
2024-02-22 15:05:00,0.0014718734188859444,-0.00020678590528254456,-0.001719712525667392,1,1,0,0,0,0,0,0,0,1
2024-02-22 15:10:00,-2.2963694399264584e-05,9.905501515532724e-06,-0.0005656254017225104,1,0,1,0,0,0,0,0,0,1
2024-02-22 15:15:00,-0.0002982983902450698,-1.9811003031065447e-05,-0.0001543408360128676,0,0,1,0,0,0,0,0,0,1
2024-02-22 15:20:00,2.297055175276278e-05,0.0005842496285289434,0.000488846579360377,0,0,1,0,0,0,0,0,0,0
2024-02-22 15:25:00,0.0014701153121698977,0.0005940123554569035,2.571156763425528e-05,0,0,0,0,0,0,0,0,0,0
2024-02-22 15:30:00,0.0005963576310839738,0.0005340852874244584,0.00030854674483185373,0,0,0,0,0,0,0,0,0,0
2024-02-22 15:35:00,-0.0014441260744985568,-0.0008801075906807349,-0.0008996041741634265,0,0,1,0,0,0,0,0,0,0
2024-02-22 15:40:00,-0.0005049925398828657,-0.0004750781899521143,-0.00036014714583398037,0,0,2,0,0,0,0,0,0,0
2024-02-22 15:45:00,-0.0018143818469948333,-0.0006931516615835996,0.0,0,1,2,0,0,0,0,0,0,1
2024-02-22 15:50:00,0.00039113728918854177,0.00019817677368205686,0.0,0,1,0,0,0,0,0,0,0,1
2024-02-22 15:55:00,0.0002759953080797731,9.90687537151008e-05,-0.000771863020042739,0,1,0,0,0,0,0,0,0,1
2024-02-22 16:00:00,0.00022992205642279422,-0.00013867702121757075,-0.00030896779010789296,1,1,0,0,0,0,0,0,0,1
2024-02-22 16:05:00,0.0006666360167349099,0.00023776500891619685,0.00012877968371712608,0,0,0,0,0,0,0,0,0,1
2024-02-22 16:10:00,0.001239519445018738,0.0010102710894089734,0.0009270227120564806,0,0,0,0,0,0,0,0,0,1
2024-02-22 16:15:00,0.0009865100486372554,0.00041299744721275534,0.00023153507756433288,0,0,0,0,0,0,0,0,0,1
2024-02-22 16:20:00,0.00011436560322694267,1.9780828421076286e-05,-0.00012859420811689565,0,1,0,0,0,0,0,0,0,0
2024-02-22 16:25:00,-0.0010312349611567905,-0.00033626078012504134,5.144562197752292e-05,0,1,2,0,0,0,0,0,0,0
2024-02-22 16:30:00,0.0009634574358268895,0.0007716812758463491,0.00028291453409123646,0,0,0,0,0,0,0,0,0,0
2024-02-22 16:35:00,-0.00011458691417442734,-0.0002866802427885855,-0.0003599619468798662,0,0,0,0,0,0,0,0,0,0
2024-02-22 16:40:00,9.16779354129414e-05,0.00021754177790964826,0.00043729903536981584,0,0,2,0,0,0,0,0,0,1
2024-02-22 16:45:00,-0.0009625080209002106,-0.000998507182331357,-0.0007714065312418476,0,0,2,0,0,0,0,0,0,1
2024-02-22 16:50:00,-0.00027526723861082846,1.979218208805721e-05,0.00023161253795880342,1,1,2,0,0,0,0,0,0,1
2024-02-22 16:55:00,0.0,-3.9583189019587367e-05,-0.0003086896125945479,1,1,0,0,0,0,0,0,0,1
2024-02-22 17:00:00,0.0005277044854880379,0.00045522018802576585,0.0003859811641191325,0,0,0,0,0,0,0,0,0,1
2024-02-22 17:05:00,0.000687962941729565,0.00027696446941518233,7.717240314856386e-05,0,0,0,0,0,0,0,0,0,1
2024-02-22 17:10:00,-0.0003666529171821994,-0.0003085320992049482,-0.00010288330461179676,0,0,2,0,0,0,0,0,0,1
2024-02-22 17:15:00,0.000664817404461201,0.0003956791833182556,0.0003344137469774025,0,0,0,0,0,0,0,0,0,1
2024-02-22 17:20:00,0.0005269186712486098,0.0005167517141502868,0.0005660136208439137,0,0,2,0,0,0,0,0,0,1
2024-02-22 17:25:00,0.0,5.9297912713418555e-05,0.0002570099462849797,1,1,2,0,0,0,0,0,0,1
2024-02-22 17:30:00,0.00038924760727209763,0.00019764798893175757,7.707723138577852e-05,0,0,0,0,0,0,0,0,0,1
2024-02-22 17:35:00,-0.0003890961525257282,-0.00027665250469318515,-7.70673311582519e-05,0,0,2,0,0,0,0,0,0,1
2024-02-22 17:40:00,-0.00016027842652377428,-7.906700929030169e-05,-2.543548635737117e-05,0,0,2,0,0,0,0,0,0,1
2024-02-22 17:45:00,0.0003435088281768321,0.00019768315344159627,0.00015415050227372574,0,0,0,0,0,0,0,0,0,1
2024-02-22 17:50:00,0.0009074601280700683,0.0006126845465145076,0.00041098353497219444,0,0,0,0,0,0,0,0,0,1
2024-02-22 17:55:00,0.000572036321218709,0.00035554150947124423,0.0001925743336929222,0,0,0,0,0,0,0,0,0,0
2024-02-22 18:00:00,-2.285923284412496e-05,-1.9745285812994184e-05,-0.00010268785459390451,0,0,1,0,0,0,0,0,0,1
2024-02-22 18:05:00,0.0002171676763059259,0.00011827192670700031,8.986110041327933e-05,0,0,0,0,0,0,0,0,0,1
2024-02-22 18:10:00,-0.0008106600308493733,-0.0007699749264574961,-0.000667471054860963,0,0,2,0,0,0,0,0,0,1
2024-02-22 18:15:00,0.0005290484903934879,0.0005532394143565089,0.0005137822077222634,0,0,1,0,0,0,0,0,0,1
2024-02-22 18:20:00,-0.00021717512316121775,0.00028377264775288183,0.0005520039025391537,1,1,2,0,0,0,0,0,0,1
2024-02-22 18:25:00,0.0005259186426726229,0.0005626517679111307,0.0006913354167489012,0,0,2,0,0,0,0,0,0,1
2024-02-22 18:30:00,0.0004504216275509826,0.00024643857779887355,-7.692307692300697e-05,0,1,0,0,0,0,0,0,0,1
2024-02-22 18:35:00,0.0002398410196668753,0.000236709734687848,0.0003333504282270769,0,0,2,0,0,0,0,0,0,1
2024-02-22 18:40:00,0.000479572495375634,0.00012818742974342345,0.0001281755492322576,0,0,0,0,0,0,0,0,0,1
2024-02-22 18:45:00,0.00010271275806584096,5.836763088944437e-05,7.68935024991146e-05,0,0,0,0,0,0,0,0,0,1
2024-02-22 18:50:00,0.00011320184573783204,0.0,5.1261021119494075e-05,1,0,0,0,0,0,0,0,0,1
2024-02-22 18:55:00,0.00019397092718111497,0.0001577380365557586,0.00017760578179860673,0,0,0,0,0,0,0,0,0,1
2024-02-22 19:00:00,0.0002966072691596784,0.0006505796072864602,0.0008456334563345225,0,0,2,0,0,1,0,0,0,1
2024-02-22 19:05:00,-0.00022809178413398735,-0.00011821146060110975,-0.00010215315292247299,0,0,2,0,0,0,0,0,0,1
2024-02-22 19:10:00,0.0007984851595830145,0.0007093456286575903,0.0006016847172082178,0,0,0,0,0,0,0,0,0,0
2024-02-22 19:15:00,-3.4193489559556755e-05,-3.938015633918485e-05,7.675775253308146e-05,0,1,2,0,0,0,0,0,0,0
2024-02-22 19:20:00,0.0008405142935302735,0.0009057792655311204,0.0009208103130755414,0,0,2,0,0,0,0,0,0,0
2024-02-22 19:25:00,0.00011457075826264664,0.00021640337589269077,0.00025555186425090784,0,0,2,0,0,0,0,0,0,0
2024-02-22 19:30:00,-0.0012298162107995255,-0.0013177821922388843,-0.0013412873804019624,0,0,0,0,0,0,0,0,0,0
2024-02-22 19:35:00,-4.560462613349271e-06,1.9693955924908728e-05,-0.00010233057893515726,1,0,1,0,0,0,0,0,0,1
2024-02-22 19:40:00,0.00015961691939344016,0.0,-2.5587226856330038e-05,1,1,0,0,0,0,0,0,0,0
2024-02-22 19:45:00,-0.0004160682123885839,-0.0005907954075503877,-0.0008188122105370722,0,0,0,0,0,0,0,0,0,1
2024-02-22 19:50:00,0.00013137487455519442,0.00013793103448274518,-0.00011523835132336116,0,1,1,0,0,0,0,0,0,1
2024-02-22 19:55:00,-0.0006043329532496838,-0.0007585011229756706,-0.0005890337285835485,0,0,2,0,0,0,0,0,0,1
2024-02-22 20:00:00,0.001049496816594794,0.0007293196762522015,0.0004100146067702846,0,0,0,0,0,0,0,0,0,0
2024-02-22 20:05:00,-0.0002507636894178034,-0.0004236035858536732,-0.0006147855935242818,0,0,0,0,0,0,0,0,0,0
2024-02-22 20:10:00,0.0001368082632191036,0.00033508101076204505,0.00038420135329096357,0,0,2,0,0,0,0,0,0,1
2024-02-22 20:15:00,0.0005357590680072354,0.0005714285714286118,0.0004611837048424464,0,0,1,0,0,0,0,0,0,0
2024-02-22 20:20:00,-0.00020507211702789399,0.00016739038391472844,0.00033292358123334216,1,1,2,0,0,0,0,0,0,0
2024-02-22 20:25:00,-0.000729311484376765,-0.0002754641935928711,-0.00017920688154423383,0,0,2,0,0,0,0,0,0,0
2024-02-22 20:30:00,-0.0003079028395483884,-0.0003545191341855057,-0.0003584780048139581,0,0,0,0,0,0,0,0,0,0
2024-02-22 20:35:00,0.001197768727969559,0.0010200135042931213,0.000998770428812981,0,0,0,0,0,0,0,0,0,0
2024-02-22 20:40:00,-0.0006836048763814774,-0.0007085777270401402,-0.00033267651047929844,0,0,2,0,0,0,0,0,0,0
2024-02-22 20:45:00,0.0,-1.969705922903919e-05,-0.00023039705091768424,1,1,0,0,0,0,0,0,0,0
2024-02-22 20:50:00,-0.00018242765603261826,0.0003151653633265077,0.0007169927276452668,1,1,2,0,0,0,0,0,0,0
2024-02-22 20:55:00,-0.00070703615007413,-0.0005710684888346667,-0.000690819772797006,0,0,1,0,0,0,0,0,0,0
2024-02-22 21:00:00,-0.0010727654523875361,-0.0003152709359606404,5.121507771883386e-05,0,1,2,0,0,0,1,0,0,0
2024-02-22 21:05:00,9.368430673612288e-05,0.00013798541297061536,0.00023045014595169506,0,0,2,0,0,0,0,0,0,0
2024-02-22 21:10:00,-0.00034271613964548096,-0.0003941896446380129,-0.0003072275275863379,0,0,2,0,0,0,0,0,0,1
2024-02-22 21:25:00,0.0001371961676537221,7.888457214984216e-05,0.0,0,1,0,0,0,0,0,0,0,1
2024-02-22 21:30:00,0.00025149180365352123,0.0,0.0,1,1,0,0,0,0,0,0,0,1
2024-02-22 21:40:00,-4.571324084016779e-05,-0.00011830819284235883,-0.00017929409354027246,0,0,0,0,0,0,0,0,0,1
2024-02-22 21:45:00,0.0001828571428571065,0.0001183268582247072,0.0,0,1,0,0,0,0,0,0,0,1
2024-02-22 21:50:00,4.7304630163565406e-05,0.00015774736759088405,0.00012807705115400336,0,0,1,0,0,0,0,0,0,1
2024-02-22 23:15:00,3.4271613964509134e-05,3.942051837978084e-05,0.0,0,1,1,0,0,0,0,0,0,1
2024-02-22 23:25:00,4.566731362036455e-05,3.940576112224024e-05,0.0,0,1,0,1,0,0,0,0,0,0
2024-02-22 23:35:00,0.00018264006209771456,0.00027578055747078345,0.0,0,1,1,1,0,0,0,0,0,0
2024-02-22 23:50:00,6.849315068486921e-05,0.0,0.0,1,1,0,0,0,0,0,0,0,0
2024-02-23 00:05:00,-4.568609086959319e-05,-0.0001970676336119004,0.0,0,1,2,0,0,0,1,0,0,0
2024-02-23 00:25:00,4.569339730417787e-05,0.0001379745338432807,7.91272950757497e-05,0,0,1,0,1,0,0,0,0,0
2024-02-23 00:30:00,9.13742690058947e-05,-3.94150802097644e-05,0.0,1,1,0,0,0,0,0,0,0,0
2024-02-23 00:35:00,-6.854636018834153e-05,-0.0002562384199944721,0.0,0,1,2,0,0,0,0,0,0,1
2024-02-23 00:45:00,-0.00011446196024671297,-3.942751251819937e-05,0.0,0,1,2,0,1,0,0,0,0,1
2024-02-23 09:50:00,0.0004573205588456969,0.000197149222246251,7.681474843162902e-05,0,0,0,0,0,0,1,0,0,1
2024-02-23 10:20:00,-0.00013712405155864857,3.941508020965238e-05,0.0,1,1,1,0,1,1,0,1,0,1
2024-02-23 11:20:00,-2.2840958406593967e-05,5.909234163247068e-05,0.0,1,1,1,0,0,1,0,0,0,1
2024-02-23 11:50:00,0.00020555454047147778,-1.9695119549357752e-05,0.0,1,1,0,1,0,0,0,0,0,1
2024-02-23 12:00:00,-0.00022831050228315692,-5.9079540755094736e-05,0.0001534526854220007,0,1,2,0,0,1,0,0,0,0
2024-02-23 12:15:00,-0.00020554515141833424,-9.848141655660619e-05,0.0,0,1,2,0,0,0,0,0,0,1
2024-02-23 12:35:00,-9.128668583691739e-05,0.00015748031496059858,0.0,1,1,1,0,0,0,0,0,0,1
2024-02-23 12:40:00,-0.0002739225712198789,-0.0004723851513600935,0.0,0,1,2,1,0,0,0,0,0,1
2024-02-23 12:45:00,0.00022831571497058356,0.0,0.0,1,1,0,0,0,0,0,0,0,1
2024-02-23 13:00:00,-0.000525378043766187,0.00021780683094207306,-0.0004857099033692871,1,0,1,0,0,1,1,0,0,1
2024-02-23 13:05:00,0.0016910420475318834,3.936930375382731e-05,0.00028133711859641843,0,0,0,0,0,0,0,0,0,1
2024-02-23 13:10:00,0.0001343825055424095,5.905046846699613e-05,0.00012785107906313636,0,0,0,0,0,0,0,0,0,1
2024-02-23 13:25:00,0.00015688020007700398,1.9676556760632653e-06,0.0,0,1,0,0,0,0,0,0,0,1
2024-02-23 13:30:00,0.0007319091885383695,0.0004328833969540168,-5.114173933050812e-05,0,1,0,1,0,0,0,0,0,0
2024-02-23 13:35:00,0.0002278371420108129,0.0001966723046061101,0.0,0,1,0,0,0,0,0,0,0,1
2024-02-23 13:40:00,-0.0007493810203881925,-0.0003539544578597688,-0.00012779552715657858,0,0,2,0,0,0,0,0,0,1
2024-02-23 13:45:00,4.786881210126991e-05,5.901329766301974e-05,0.0,0,1,1,0,0,0,0,0,0,1
2024-02-23 13:50:00,0.00029629629629628594,9.833228445554304e-05,-2.555779896233012e-05,0,1,0,0,0,0,0,0,0,1
2024-02-23 13:55:00,0.00015951507417449396,9.832068273873151e-05,2.556237218811581e-05,0,0,0,0,0,0,0,0,0,1
2024-02-23 14:05:00,0.0003416078342062793,0.00019656019656024126,-5.110123153963363e-05,0,1,0,0,0,1,0,0,0,1
2024-02-23 14:15:00,0.0005919315180766572,0.0005699237481330486,0.00013025189695298564,0,0,0,0,0,0,0,0,0,1
2024-02-23 14:20:00,0.0003185655448608241,0.0003535512256442623,0.0004596409693317505,0,0,2,0,0,0,0,0,0,1
2024-02-23 14:25:00,0.00011373717613341682,-9.817396426469932e-05,-5.105166428420924e-05,1,1,0,0,0,0,0,0,0,1
2024-02-23 14:30:00,0.0016717843739338422,0.0009817974748168948,-0.0003063021670878438,0,1,0,0,0,0,0,0,0,0
2024-02-23 14:35:00,-0.00039738407738773644,-0.00013731682915823446,8.221416534746694e-05,0,1,2,0,0,0,0,0,0,0
2024-02-23 14:40:00,0.0005558458078730803,0.0007455365901510604,0.0006893382352940712,0,0,1,0,0,0,0,0,0,0
2024-02-23 14:45:00,-0.0017253513133101566,-0.0006567468485953058,0.0003572339882624221,0,1,2,0,0,0,0,0,0,0
2024-02-23 14:50:00,0.0006140131444294949,0.0006095025109855561,0.0007906751345423069,0,0,2,0,0,0,0,0,0,0
2024-02-23 14:55:00,-0.0022045454545455167,-0.0007057439717702679,0.0005861963502904509,0,1,2,0,0,0,0,0,0,0
2024-02-23 15:00:00,0.0006377551020407542,-6.866110838651302e-05,-0.0008912882935649565,1,1,0,0,0,0,1,0,0,0
2024-02-23 15:05:00,-0.0011155124527614832,-0.00026485129090490414,0.0005862112909391138,0,1,2,0,0,0,0,0,0,0
2024-02-23 15:10:00,0.0007749287749287179,0.0004513609513904237,0.0,0,1,0,0,0,0,0,0,0,0
2024-02-23 15:15:00,-0.0005237986791164158,-0.0003922953199168111,-0.0003056779682604492,0,0,2,0,0,0,0,0,0,0
2024-02-23 15:20:00,-0.0005006152303695686,-9.811039381514309e-05,0.00043308791684716055,0,1,2,0,0,0,0,0,0,0
2024-02-23 15:25:00,-0.0008662943120939142,-0.0006672292324900897,-0.00022920009168011772,0,0,2,0,0,0,0,0,0,0
2024-02-23 15:30:00,0.0005247906541630005,0.0002160081690362376,-0.00012734960012228457,0,1,0,0,0,0,0,0,0,0
2024-02-23 15:35:00,0.0005017218180573569,0.00039268043666062326,0.000178325775717107,0,0,0,0,0,0,0,0,0,0
2024-02-23 15:40:00,-0.0021540670838034516,-0.0012953749227190472,-0.0003055612140965689,0,0,2,0,0,0,0,0,0,0
2024-02-23 15:45:00,0.00034401626424834314,-0.00010808367641713778,-0.0006876703257519339,1,1,0,0,0,0,0,0,0,0
2024-02-23 15:50:00,0.00034252049414284765,0.0,-0.00025460668619073736,1,1,0,0,0,0,0,0,0,0
2024-02-23 15:55:00,-0.0012897187728268759,-0.00021619496855348593,0.0009302145356663661,0,1,2,0,0,0,0,0,0,0
2024-02-23 16:00:00,-0.003017004936917154,-0.002142716728916798,-0.0016554604726975787,0,0,2,0,0,0,1,0,0,1
2024-02-23 16:05:00,0.00019486027372145613,1.9700163511339225e-05,0.00012754776663863516,0,0,0,0,0,0,0,0,0,1
2024-02-23 16:10:00,-2.2921059869787536e-05,-0.0004925040877839286,-0.0006376575014028465,0,0,0,0,0,0,0,0,0,1
2024-02-23 16:15:00,0.0004584317051368315,0.0003744949246082541,0.0003063099857055456,0,0,0,0,0,0,0,0,0,1
2024-02-23 16:20:00,0.0008477294597443169,0.0004336689456780923,-0.00010207727249533114,0,1,0,0,0,0,0,0,0,1
2024-02-23 16:25:00,0.0010187145882218124,0.0008468734613491025,0.0005870342011229233,0,0,0,0,0,0,0,0,0,1
2024-02-23 16:30:00,0.0003659066480664693,-5.903303882400818e-05,-0.000561167227833964,1,1,0,0,0,0,0,0,0,1
2024-02-23 16:35:00,0.00013716480351142418,0.0004230909251915716,0.0004849289196294064,0,0,2,0,0,0,0,0,0,1
2024-02-23 16:40:00,-0.0002742857142857247,-0.00041327751890278346,-0.0003825945008416499,0,0,0,0,0,0,0,0,0,1
2024-02-23 16:45:00,-0.0005258705443903747,-0.0001771060865459036,0.0002551736456659337,0,1,2,0,0,0,0,0,0,1
2024-02-23 16:50:00,0.0009379360830874683,0.00045269352648260713,0.00022960940888326907,0,0,0,0,0,0,0,0,0,1
2024-02-23 16:55:00,0.001051356478412992,0.0004328237816993654,-0.00022956841138667438,0,1,0,0,0,0,0,0,0,1
2024-02-23 17:00:00,0.000410739971232163,0.00028514960521525216,0.0003572339882624221,0,0,0,0,0,1,0,0,0,0
2024-02-23 17:05:00,0.00029689639434054584,0.0003833639696848552,0.0004846567864705624,0,0,2,0,0,0,0,0,0,0
2024-02-23 17:10:00,-0.0001825108936189266,-7.860862729688604e-05,0.0,0,1,2,0,0,0,0,0,0,0
2024-02-23 17:15:00,-0.0006845564074479996,-0.00039308176100626694,-0.00036964806954477666,0,0,2,0,0,0,0,0,0,0
2024-02-23 17:20:00,0.00013723030876357586,1.966181675184999e-05,-0.0004335186413014716,0,1,0,0,0,0,0,0,0,0
2024-02-23 17:25:00,-0.001027326895418096,-0.0007091738429476003,-0.0006633329931625445,0,0,2,0,0,0,0,0,0,1
2024-02-23 17:30:00,1.1426612580690059e-05,1.7904222248434757e-05,-2.5529090398485883e-05,0,1,1,0,0,0,0,0,0,1
2024-02-23 17:35:00,0.000916860916860956,0.0004918548831352798,0.00022977941176464202,0,0,0,0,0,0,0,0,0,1
2024-02-23 17:40:00,-0.0005251261444325628,-0.0002752979116687836,7.657945118053022e-05,0,1,2,0,0,0,0,0,0,1
2024-02-23 17:45:00,0.0005139802631579466,0.0003343757990597334,5.105036118140403e-05,0,0,0,0,0,0,0,0,0,1
2024-02-23 17:50:00,4.657644839054418e-05,-0.00011797322007904653,-0.00022971489828742906,1,1,0,0,0,0,0,0,0,1
2024-02-23 17:55:00,0.0002967968767836247,0.00021493294308477733,-7.658727119545766e-05,0,1,0,0,0,0,0,0,0,1
2024-02-23 18:00:00,-0.00021865157255671018,-0.0003244072195352532,-0.00045955882352942916,0,0,0,0,0,0,0,0,0,1
2024-02-23 18:05:00,-2.2828444241504177e-05,-0.00011800106200956255,-7.662052408446023e-05,0,0,0,0,0,0,0,0,0,1
2024-02-23 18:10:00,0.0005479201862928841,0.0005900865460267729,0.000536425871053386,0,0,1,0,0,0,0,0,0,0
2024-02-23 18:15:00,0.0006047052917417483,0.00033417860863756545,0.00043409427506260127,0,0,0,0,0,0,0,0,0,0
2024-02-23 18:20:00,-2.2805017103742087e-05,0.000176072806105361,0.0001533867592262621,1,1,1,0,0,0,0,0,0,0
2024-02-23 18:25:00,-0.00029646522234890636,-9.823761714838078e-05,-2.8069745662502798e-05,0,0,2,0,0,0,0,0,0,0
2024-02-23 18:30:00,0.00020530133673988738,0.00016485567759804185,7.655404715736848e-05,0,0,0,0,0,0,0,0,0,0
